weight_kg_per_m,length_m,price_per_piece,annual_volume,lme_price_eur_per_kg,profile_name_Innerbåge,profile_name_Mellanprofil,profile_name_Stomme,profile_name_Tätning,profile_name_Ytterbåge,material_Rå,alloy_EN-AW-6061-T6,alloy_EN-AW-6063-T5,alloy_EN-AW-6082-T6,tolerance_EN 12020-2,tolerance_EN 755-9,tolerance_ISO 2768-mK,surface_treatment_Anodized,surface_treatment_None,surface_treatment_Powder Coated,year,month,quarter
1.1741135565837588,0.8687433064220383,-0.8195355645501102,-1.3356809775956846,-1.3627946551379075,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,2025,6,2
0.01809895045417558,-1.2908837665738258,0.621696904090553,-1.3356809775956846,1.0815940234757349,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,2025,3,1
0.25821641217512137,-1.2908837665738258,-1.2844492641116152,0.5239846255541822,0.1836553252094985,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,2025,5,2
0.16044403255222156,0.8687433064220383,-0.9822553593966376,-0.3671051426217956,0.9319375737646944,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,2025,3,1
-0.926554776196491,-0.5789187974543101,-1.4936604289142918,1.3763313603312046,0.8820520905276824,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,2025,5,2
-1.4211679907593973,0.8687433064220383,-1.5169061138923676,0.5239846255541822,-1.6621075545599864,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,2025,5,2
1.2877020564397752,-1.2908837665738258,0.15678320452904912,-0.3671051426217956,-1.3129091719008934,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,2025,1,1
-0.2723425301903216,1.1060649627952102,-0.2616391250763053,1.3763313603312046,0.6326246743426156,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,2,1
0.038228558023596204,-0.5789187974543101,-1.5401517988704425,-0.3671051426217956,-1.0634817557158287,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,2025,2,1
-0.12424613164387006,-1.2908837665738258,0.36599436933172586,1.3763313603312046,1.6303343390828784,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,2025,4,2
0.9483743859838277,1.1060649627952102,-1.7261172786950445,0.5239846255541822,-0.46485595687167114,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,2025,4,2
1.2977668602244852,1.1060649627952102,-1.5401517988704425,0.5239846255541822,-0.9637107892418025,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,2025,6,2
-0.6778103398029366,-0.5789187974543101,1.2493303984985842,0.5239846255541822,0.8321666072906682,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,2025,1,1
1.2028701388257883,1.1060649627952102,-0.029182275295552864,-1.3356809775956846,-1.1133672389528408,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,2025,2,1
-1.4024762123020782,-1.2908837665738258,-1.0984837842870132,-0.3671051426217956,1.5305633726088521,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,2025,4,2
0.6090467155278807,-0.5789187974543101,-0.2616391250763053,-1.3356809775956846,-0.9637107892418025,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,2025,2,1
1.535008663721228,-0.5789187974543101,1.1331019736082084,-1.3356809775956846,-1.1133672389528408,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,2025,3,1
-0.8014636434436629,-1.2908837665738258,-0.4940959748570578,-1.3356809775956846,1.6802198223198925,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,2025,2,1
0.9397474113112192,-0.5789187974543101,-0.052427960273627595,0.5239846255541822,1.3310214396607996,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,2025,4,2
0.25102726661461416,0.8687433064220383,0.15678320452904912,-0.3671051426217956,-1.2630236886638813,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,2025,4,2
1.1741135565837588,0.8687433064220383,-0.6335700847255082,-0.3671051426217956,-0.16554305744959236,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,2025,6,2
-1.6037722879962841,0.8687433064220383,0.41248573928787635,0.5239846255541822,0.8820520905276824,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,2025,4,2
-0.429065903409382,-0.5789187974543101,-0.9125183044624112,0.5239846255541822,1.131479506712747,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,2025,3,1
-1.0157001811467823,1.1060649627952102,-0.4476046049009073,0.5239846255541822,-0.6145124065827117,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,2025,1,1
0.8692937848182472,-1.2908837665738258,-1.5633974838485183,0.5239846255541822,1.48067788937184,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,2025,1,1
0.1776979818974392,1.1060649627952102,1.5050329332574124,-1.3356809775956846,-1.7618785210340127,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,2025,1,1
-1.291763370670265,-1.2908837665738258,1.365558823388961,0.5239846255541822,-1.3627946551379075,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,2025,3,1
0.610484544639982,1.1060649627952102,1.6909984130820144,0.5239846255541822,0.7323956408166419,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,2025,1,1
0.6651220508998377,-0.5789187974543101,1.086610603652058,0.5239846255541822,-0.4149704736346591,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,2025,5,2
1.5594517586269534,0.8687433064220383,-0.5173416598351326,1.3763313603312046,0.5827391911056036,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,2025,2,1
-1.0674620291824353,0.8687433064220383,-0.7962898795720356,-1.3356809775956846,1.5305633726088521,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,2025,5,2
0.6780625129087514,0.8687433064220383,-1.7261172786950445,-1.3356809775956846,0.7323956408166419,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,2025,2,1
-0.49664387167815105,-0.5789187974543101,0.807662383915155,1.3763313603312046,-0.814054339530762,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,2025,2,1
1.0907194680818737,-1.2908837665738258,0.8541537538713055,-1.3356809775956846,-1.2131382054268671,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,2025,2,1
-1.56063741463324,-0.5789187974543101,-0.5870787147693578,-0.3671051426217956,0.08388435873547223,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,2025,4,2
-1.0976564405365663,1.1060649627952102,0.43573142426595207,0.5239846255541822,-0.16554305744959236,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,2025,1,1
0.8390993734641158,0.8687433064220383,1.737489783038165,0.5239846255541822,-1.6122220713229722,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,2025,2,1
-0.29103430864764057,-0.5789187974543101,0.3892400543098016,1.3763313603312046,-0.46485595687167114,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2025,2,1
0.8606668101456381,-0.5789187974543101,1.365558823388961,-1.3356809775956846,-1.4126801383749197,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,2025,2,1
-0.11993264430756549,-1.2908837665738258,1.2028390285424337,1.3763313603312046,0.7822811240536561,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,2025,2,1
0.6608085635635338,-0.5789187974543101,-1.5169061138923676,1.3763313603312046,-0.3650849903976449,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,2025,3,1
-1.3593413389390339,0.8687433064220383,-0.005936590317477099,-1.3356809775956846,0.7822811240536561,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,2025,6,2
0.1705088363369317,0.8687433064220383,-0.6335700847255082,1.3763313603312046,0.7822811240536561,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,2025,6,2
-1.1105969025454794,-0.5789187974543101,0.31950299937557536,-1.3356809775956846,-0.21542854068660658,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,2025,6,2
0.5903549370705611,-1.2908837665738258,-0.2616391250763053,0.5239846255541822,0.08388435873547223,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,2025,6,2
-0.6188593462067761,-1.2908837665738258,-0.4476046049009073,0.5239846255541822,-1.0135962724788146,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2025,3,1
0.101493038956061,-1.2908837665738258,-1.0055010443747123,1.3763313603312046,-0.3650849903976449,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,2025,1,1
0.9282447784144074,0.8687433064220383,-0.9822553593966376,-0.3671051426217956,0.4829682246315773,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,2025,4,2
-1.0487702507251162,1.1060649627952102,-0.19190207014207908,-0.3671051426217956,0.4829682246315773,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,2025,1,1
0.4307559056272981,1.1060649627952102,-0.7730441945939598,-1.3356809775956846,-0.3151995071606329,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,2025,5,2
-0.12280830253176843,1.1060649627952102,1.4817872482793366,1.3763313603312046,1.2312504731867733,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,2025,1,1
1.0993464427544821,0.8687433064220383,-0.33137618001053054,-1.3356809775956846,1.3809069228978137,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,2025,6,2
-0.84747417503091,-0.5789187974543101,-0.4011132349447568,-0.3671051426217956,1.6802198223198925,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,2025,5,2
-0.29534779598394517,1.1060649627952102,0.45897710924402685,0.5239846255541822,-1.0135962724788146,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,2025,2,1
0.6147980319762867,-0.5789187974543101,-1.586643168826593,1.3763313603312046,-1.6122220713229722,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2025,5,2
-0.74970179540801,1.1060649627952102,1.5050329332574124,1.3763313603312046,-0.6145124065827117,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,1,1
-0.17313232145532015,0.8687433064220383,-1.214712209177389,-1.3356809775956846,0.6825101575796299,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,2025,6,2
-1.4614272058982385,1.1060649627952102,1.1331019736082084,1.3763313603312046,-0.9138253060047883,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,2025,4,2
0.7470783102896215,1.1060649627952102,-0.052427960273627595,1.3763313603312046,0.7323956408166419,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,2025,1,1
0.701067778702375,1.1060649627952102,1.3190674534328104,-1.3356809775956846,-0.9637107892418025,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,2025,1,1
-0.6921886309239513,1.1060649627952102,-0.749798509615885,-0.3671051426217956,1.5804488558458663,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,2025,3,1
0.14606574143120682,0.8687433064220383,-0.029182275295552864,1.3763313603312046,1.3809069228978137,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,2025,5,2
1.201432309713687,-0.5789187974543101,-0.842781249528186,1.3763313603312046,-1.3129091719008934,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,2025,2,1
-0.6418646120003997,-1.2908837665738258,0.36599436933172586,1.3763313603312046,-0.6145124065827117,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,2025,3,1
1.2690102779824557,1.1060649627952102,-1.028746729352788,0.5239846255541822,-1.1133672389528408,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,2025,6,2
0.8807964177150589,-1.2908837665738258,0.5287141641782531,-1.3356809775956846,-1.6621075545599864,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,2025,1,1
0.9785687973379584,-0.5789187974543101,-0.842781249528186,-0.3671051426217956,-0.814054339530762,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,2025,5,2
1.6730402584829693,-1.2908837665738258,-0.935763989440487,-1.3356809775956846,1.48067788937184,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,2025,1,1
-0.8014636434436629,-1.2908837665738258,-0.16865638516400436,-0.3671051426217956,-1.2131382054268671,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,2025,3,1
-0.9193656306359838,-1.2908837665738258,0.31950299937557536,-1.3356809775956846,0.7822811240536561,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,2025,3,1
0.8865477341634649,-1.2908837665738258,-0.28488481005438004,1.3763313603312046,1.48067788937184,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,2025,2,1
1.7391803976396374,0.8687433064220383,-1.2612035791335394,-1.3356809775956846,-0.06577209097556608,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,2025,6,2
-1.6023344588841828,-1.2908837665738258,-0.7033071396597346,-0.3671051426217956,-0.26531402392361864,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,2025,1,1
-0.4923303843418468,1.1060649627952102,-0.6800614546816588,1.3763313603312046,1.6303343390828784,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,2025,3,1
-0.5210869665838762,1.1060649627952102,-0.935763989440487,1.3763313603312046,-1.7119930377969985,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2025,3,1
-0.6274863208793849,0.8687433064220383,-0.7730441945939598,-0.3671051426217956,-0.6145124065827117,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,2025,6,2
0.5558470383801257,-0.5789187974543101,1.3888045083670357,-1.3356809775956846,0.23354080844651273,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,2025,2,1
1.5882083408689829,1.1060649627952102,-0.07567364525170336,-1.3356809775956846,-1.0135962724788146,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,2025,3,1
-1.206931453056278,-0.5789187974543101,-0.7265528246378092,-1.3356809775956846,-1.7119930377969985,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,2025,2,1
0.7600187722985352,0.8687433064220383,0.900645123827456,-1.3356809775956846,0.38319725815755107,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,2025,6,2
-0.9553113584385204,0.8687433064220383,0.5984512191124783,0.5239846255541822,1.3310214396607996,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,2025,6,2
0.9598770188806395,0.8687433064220383,-1.7028715937169696,-0.3671051426217956,1.131479506712747,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,2025,3,1
-0.84747417503091,-1.2908837665738258,1.7607354680162397,-1.3356809775956846,-1.1133672389528408,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,2025,5,2
-0.8546633205914176,0.8687433064220383,-1.0984837842870132,1.3763313603312046,-0.6145124065827117,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,2025,1,1
1.4242958220894146,-1.2908837665738258,-1.121729469265089,0.5239846255541822,1.6303343390828784,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,2025,5,2
-0.9380574090933027,0.8687433064220383,0.8309080688932308,-0.3671051426217956,-0.9637107892418025,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,2025,5,2
0.9454987277596251,1.1060649627952102,0.621696904090553,-1.3356809775956846,0.38319725815755107,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,2025,3,1
0.9685039935532487,1.1060649627952102,0.017309094660597633,-0.3671051426217956,1.2312504731867733,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,3,1
-1.7878144143452728,-1.2908837665738258,1.3190674534328104,-0.3671051426217956,1.5804488558458663,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,2025,1,1
0.9210556328538996,0.8687433064220383,0.5519598491563278,0.5239846255541822,1.0815940234757349,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,2025,4,2
0.9397474113112192,1.1060649627952102,0.7379253289809298,-0.3671051426217956,-0.3151995071606329,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,2025,1,1
1.271885936206659,1.1060649627952102,0.6449425890686288,1.3763313603312046,0.5827391911056036,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,2025,1,1
0.39049669048845687,-1.2908837665738258,-0.9822553593966376,1.3763313603312046,-1.0634817557158287,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,2025,2,1
0.3674914246948333,-1.2908837665738258,0.8541537538713055,0.5239846255541822,1.0815940234757349,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,2025,1,1
1.260383303309847,-1.2908837665738258,-0.7265528246378092,-0.3671051426217956,0.6326246743426156,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,2025,1,1
1.0418332782704234,-0.5789187974543101,-0.4940959748570578,-1.3356809775956846,0.9818230570017087,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,2,1
-1.380908775620556,1.1060649627952102,0.9238908088055318,1.3763313603312046,1.0317085402387207,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,2025,4,2
0.899488196172378,0.8687433064220383,-1.6331345387827434,-1.3356809775956846,0.43308274139456526,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,2025,4,2
-0.657680732233516,-1.2908837665738258,0.900645123827456,1.3763313603312046,-0.5646269233456974,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,2025,4,2
1.7176129609581152,-0.5789187974543101,-1.028746729352788,-0.3671051426217956,-1.1133672389528408,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,2025,1,1
-0.8632902952640265,1.1060649627952102,0.807662383915155,-1.3356809775956846,-1.56233658808596,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,2025,6,2
0.5184634814654878,-1.2908837665738258,-0.9125183044624112,1.3763313603312046,1.48067788937184,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,2025,1,1
-1.6771015727134595,-1.2908837665738258,0.08704614959482286,0.5239846255541822,0.13376984197248648,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,2025,6,2
-0.009219802675752242,1.1060649627952102,-0.3546218649886063,0.5239846255541822,0.8321666072906682,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,2025,4,2
-0.3514231313559025,1.1060649627952102,1.4120501933451115,0.5239846255541822,-1.0634817557158287,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,2025,1,1
0.008034146669465433,-0.5789187974543101,-0.9822553593966376,-1.3356809775956846,-1.0135962724788146,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,2025,2,1
-0.5642218399469201,1.1060649627952102,1.737489783038165,1.3763313603312046,1.0815940234757349,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,2025,3,1
-1.2845742251097576,-1.2908837665738258,0.2497659444413501,0.5239846255541822,0.8820520905276824,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,2025,4,2
1.1036599300907868,0.8687433064220383,1.2958217684547346,-1.3356809775956846,-1.2131382054268671,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,2025,3,1
0.06698514026562566,1.1060649627952102,0.9471364937836065,-1.3356809775956846,-0.11565757421258031,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,2025,4,2
0.473890778990342,-0.5789187974543101,0.7844166989370803,-0.3671051426217956,1.1813649899497611,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,2025,3,1
-1.173861383477944,0.8687433064220383,0.43573142426595207,-0.3671051426217956,-1.512451104848946,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,2025,5,2
-1.160920921469031,0.8687433064220383,1.4120501933451115,1.3763313603312046,1.1813649899497611,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,2025,3,1
-1.2716337631008443,-0.5789187974543101,0.017309094660597633,0.5239846255541822,-1.3627946551379075,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,2025,5,2
0.6133602028641847,-1.2908837665738258,0.6449425890686288,-1.3356809775956846,-0.4149704736346591,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,2025,3,1
-0.24214811883619053,-0.5789187974543101,1.737489783038165,-1.3356809775956846,-1.7618785210340127,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,2025,4,2
0.9196178037417982,0.8687433064220383,1.4817872482793366,0.5239846255541822,1.5305633726088521,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,2025,2,1
-0.040852043141984644,-0.5789187974543101,0.3892400543098016,-0.3671051426217956,-0.3650849903976449,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,2025,5,2
-1.1192238772180882,-1.2908837665738258,-1.2612035791335394,0.5239846255541822,-1.3129091719008934,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,2025,2,1
1.135292170557019,1.1060649627952102,-0.42435891992283153,-0.3671051426217956,-0.4149704736346591,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,2025,1,1
1.540759980169634,-0.5789187974543101,1.2028390285424337,1.3763313603312046,1.2312504731867733,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,2025,2,1
-0.6332376373277908,-0.5789187974543101,0.5054684792001773,1.3763313603312046,1.2312504731867733,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,2025,5,2
-0.216267194818364,1.1060649627952102,0.6449425890686288,-1.3356809775956846,-0.015886607738554045,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,2025,3,1
-1.6152749208930959,-0.5789187974543101,-0.9590096744185618,-0.3671051426217956,1.6303343390828784,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2025,3,1
-1.0703376874066381,-1.2908837665738258,1.5050329332574124,-1.3356809775956846,0.08388435873547223,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,2025,4,2
1.5005007650307927,-1.2908837665738258,0.45897710924402685,-1.3356809775956846,-1.2131382054268671,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,2025,4,2
1.1985566514894836,1.1060649627952102,1.27257608347666,-0.3671051426217956,0.2834262916835248,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,2025,1,1
0.7657700887469411,-1.2908837665738258,1.2958217684547346,0.5239846255541822,-1.0634817557158287,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,2025,1,1
-1.4657406932345427,-1.2908837665738258,-0.3081304950324558,1.3763313603312046,1.6303343390828784,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,2025,1,1
-0.7051290929328644,-1.2908837665738258,-1.586643168826593,-0.3671051426217956,-0.46485595687167114,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,2025,2,1
1.5249438599365182,-1.2908837665738258,-1.121729469265089,-1.3356809775956846,0.0339988754984602,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,2025,2,1
1.6299053851199254,0.8687433064220383,-1.4936604289142918,0.5239846255541822,-0.015886607738554045,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,2025,4,2
-0.6274863208793849,-0.5789187974543101,-1.028746729352788,-1.3356809775956846,0.2834262916835248,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,2025,1,1
-0.09836520762604356,-1.2908837665738258,0.22652025946327434,-1.3356809775956846,0.6825101575796299,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,2025,6,2
-0.8158419345646777,-1.2908837665738258,0.714679644002854,1.3763313603312046,-1.163252722189855,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,2025,5,2
1.662975454698259,1.1060649627952102,0.20327457448519962,-1.3356809775956846,-0.26531402392361864,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,2025,3,1
-0.6001675677494571,-0.5789187974543101,1.2260847135205095,-1.3356809775956846,1.131479506712747,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,2025,2,1
-1.7676848067758517,-0.5789187974543101,-0.4011132349447568,-1.3356809775956846,-0.814054339530762,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,2025,4,2
-0.8561011497035189,-1.2908837665738258,-0.09891933022977809,-0.3671051426217956,1.4307924061348258,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,2025,4,2
1.247442841300934,-0.5789187974543101,-1.6331345387827434,-1.3356809775956846,-0.21542854068660658,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,2025,4,2
0.7686457469711437,-1.2908837665738258,0.621696904090553,-1.3356809775956846,-0.76416885629375,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,2025,3,1
-1.0013218900257674,-1.2908837665738258,-0.5405873448132084,-1.3356809775956846,-1.0634817557158287,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,2025,3,1
-0.34567181490749654,1.1060649627952102,1.086610603652058,0.5239846255541822,-1.4126801383749197,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,2025,5,2
-0.9754409660079411,1.1060649627952102,1.365558823388961,1.3763313603312046,-1.512451104848946,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,2025,1,1
0.9728174808895526,1.1060649627952102,1.6909984130820144,-1.3356809775956846,-1.512451104848946,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,2025,2,1
-0.8676037826003307,1.1060649627952102,1.086610603652058,-1.3356809775956846,0.9319375737646944,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,4,2
-0.572848814619529,1.1060649627952102,-1.6331345387827434,0.5239846255541822,1.6303343390828784,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,2025,1,1
0.9181799746296969,1.1060649627952102,-1.5633974838485183,-1.3356809775956846,-1.7119930377969985,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,2025,6,2
-1.1451048012359148,0.8687433064220383,-1.0055010443747123,-0.3671051426217956,-1.6621075545599864,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,2025,1,1
